200.0,20.199999999999996,
231.57894736842107,15.435020661157022,
263.15789473684214,12.279999999999996,
294.7368421052632,10.08360969387755,
326.3157894736842,8.49344432882414,
357.8947368421053,7.30532006920415,
389.47368421052636,6.394302410518626,
421.05263157894746,5.680468749999998,
452.6315789473685,5.11076257436452,
484.21052631578954,4.648842155009451,
515.7894736842105,4.269137859225323,
547.3684210526317,3.9532359467455604,
578.9473684210526,3.6876033057851236,
610.5263157894738,3.462113555291319,
642.1052631578948,3.269067454985218,
673.6842105263158,3.1025268554687493,
705.263157894737,2.9578525284027615,
736.8421052631579,2.831377551020408,
768.4210526315791,2.720172640270219,
800.0,2.6218749999999997
